Post_ID: 2514612068813197256	|Post_Code: CLlslqFhU_I	|Owner_ID: 3264184642	|Likes: 27	|Time_Stamp: 1613985139	|Tags: ['#at', '#at2019', '#atnobo2019']	|Caption: #at #at2019 #atnobo2019
Post_ID: 2031610679030619712	|Post_Code: BwxuyYNgp5A	|Owner_ID: 191290861	|Likes: 28	|Time_Stamp: 1556406887	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio']	|Caption: Day-33 got into Hot Springs, NC yesterday about 9am. We knocked out 5 miles in almost an hour and a half. It was mostly downhill but the desire for a hot breakfast really pushed us. Stayed at Laughing Heart Hostel and the service was awesome. Resupplied, got laundry done and took a HOT SHOWER. 😛 woke up the next morning and headed straight for breakfast again. 🤤 Hot Springs was having a trail days for all the AT hikers. We stayed around and watched a few of the live bands and venders they had out. We had a cheeseburger about noon and headed back on trail. Of course there was a nice climb to start the day off, pretty steep. After that it was decent, no major climbs until the last 2 miles before camp. My legs felt great today, killed the uphill even with a full pack of food. Got a total of 10 miles in today. We camped on Rich Mountain (283.2) which has a nice fire tower with some epic views. There’s about 4-5 people staying the night up in the fire tower. 😮 it doesn’t have any windows and has a grated floor, it’s gunna be cold. 🥶 dinners done and gunna get warm in the ole sleeping bag. Thanks for all the love and support. 🏕🚶‍♂️⛰ Hike on...<br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio
Post_ID: 2031478179408323421	|Post_Code: BwxQqQUlyNd	|Owner_ID: 11149290879	|Likes: 74	|Time_Stamp: 1556391092	|Tags: ['#instaadventure', '#georgiatomaine', '#appalachiantrail', '#appalachiantrail2019', '#atclassof2019', '#nobo', '#instahike', '#thruhike', '#thruhikers', '#appalachiantrailthruhike', '#instacamping', '#gatomaine', '#appalachianhikers', '#trailfamily', '#instahikers', '#at2019', '#at2019thruhike', '#trektheat', '#trekking', '#trekker', '#hiking', '#instahiking', '#instaadventurer', '#atthruhike', '#thetrek', '#whiteblazes', '#atnobo2019', '#atnobo', '#injuryupdate']	|Caption: Catching up with sister during recovery. Making progress and healing well. Thanks again for all the well wishes. #instaadventure #georgiatomaine #appalachiantrail #appalachiantrail2019 #atclassof2019 #nobo #instahike #thruhike #thruhikers #appalachiantrailthruhike #instacamping #gatomaine #appalachianhikers #trailfamily #instahikers #at2019 #at2019thruhike  #trektheat #trekking #trekker #hiking #instahiking #instaadventurer #atthruhike #thetrek #whiteblazes #atnobo2019 #atnobo #injuryupdate
Post_ID: 2030672040228629761	|Post_Code: BwuZXYtJS0B	|Owner_ID: 12739081107	|Likes: 10	|Time_Stamp: 1556294992	|Tags: ['#appalachiantrail', '#thruhiker', '#grandma', '#hiker', '#hikertrash', '#atnobo2019']	|Caption: #appalachiantrail #thruhiker #grandma #hiker #hikertrash #atnobo2019
Post_ID: 2030669648443560903	|Post_Code: BwuY0lLpVPH	|Owner_ID: 12739081107	|Likes: 3	|Time_Stamp: 1556294707	|Tags: ['#appalachiantrail', '#thruhiker', '#hiking', '#standingindianmountain', '#atnobo2019']	|Caption: What a climb that was. #appalachiantrail #thruhiker #hiking #standingindianmountain #atnobo2019
Post_ID: 2030668299218803689	|Post_Code: BwuYg8nlVvp	|Owner_ID: 12739081107	|Likes: 6	|Time_Stamp: 1556294566	|Tags: ['#appalachiantrail', '#thruhiker', '#hiking', '#hikertrash', '#atnobo2019', '#grandma']	|Caption: Grandma just taking a stroll on the cat walk. #appalachiantrail #thruhiker #hiking #hikertrash #atnobo2019 #grandma
Post_ID: 2030625156958965922	|Post_Code: BwuOtJQgtCi	|Owner_ID: 191290861	|Likes: 52	|Time_Stamp: 1556289404	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio']	|Caption: Day-31 A german, a maniac (from Maine) and a Minnesotan walk into a bar. 😂🤣 started the day out with the pitter patter of rain drops on the tent. Which meant i got to stay snuggled in my sleeping bag a little longer, it only lasted about an hour. Packed up camp and headed out. The first 5 miles were nice, a little up and down but most of it flat. It was still overcast and got a few rain showers off and on until about 11:30am. Made it to Walnut Mountain Shelter about 12:15pm and had a quick lunch. I had a few tortillas left, so pulled out some almond butter, pepperoni slices and some tomato basil tuna. Weird combination i know, but it was good. 😝 had a little decent into Kale Gap, then a 500ft climb up to Buff Mountain. Got into Deer Park Mountain Shelter(271.1) around 5:30. We were trying to find a campsite before the shelter but the pickings were very slim. We found a few tent pads away from the shelter but still close enough to use the privy. 💩 all in all it was a good day. Put in a little more than 16 miles, which leaves us with a 4-5 mile hike into Hot Springs in the morning. 😁 hopefully be there by breakfast. Really looking forward to some hot pancakes, sausage, eggs and hash browns, ooh weee, love me some hash browns. 🤤 Thanks for all the love and support. 🏕🚶‍♂️⛰ Hike on...<br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio
Post_ID: 2030618282234816955	|Post_Code: BwuNJGrBSm7	|Owner_ID: 5449861615	|Likes: 130	|Time_Stamp: 1556288584	|Tags: ['#hikerspotlight', '#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: Hiker Spotlight! <br>Papa Bear is 62 and was given his trail name by his daughters, who he talks about often and proudly. He and his wife have a 6 acre alpaca farm in Maine, which he started managing after too many years in corporate America working as an auditor and fraud investigator. Papa Bear has a strong bullshit detector, so we feel honored that he still enjoys our company after weeks of hiking and camping with us every day. He draws suns in the sand for Sunshine when she is having a hard day. He shares his knowledge and interest in history with us as we hike, and we love it because he has a lot of interesting knowledge to share. Papa Bear is independent, confident, and to-the-point. He has a hiking pace like a freight train- consistent and steady. Even if he doesn't hike faster than you, he will get there before you do. He is loyal, a great story teller, and a certified badass. And we are lucky to spend this time with him.<br>.<br>.<br>.<br>.<br>.<br>#hikerspotlight #appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2030608876600548613	|Post_Code: BwuLAO_h90F	|Owner_ID: 5449861615	|Likes: 88	|Time_Stamp: 1556287463	|Tags: ['#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: The Virginia Blues:<br>Wake up and eat something processed and packaged. Pack up your gear. Stretch. Hike. Up and down mountains, up down up down up down. The scenery may or may not change all day. Stop for lunch. Eat something processed and packaged. Stretch. Hike. Up down up down up down. Get to camp. Set up. Collect and filter water. Eat dinner, something processed and packaged. Sleep, sort of. Fitfully and rotating every hour or two like a rotisserie. Wake up. Repeat. And do it all with a moderate amount of consistent pain and few comforts. This is the Virginia Blues. When you've got your daily hikes dialed down to a science and fewer new things are happening each day. What can you do? Pack out some fresh foods from towns if you can. Look at the stars. Soak your feet in a stream. Take longer breaks. Sing and make up games with your friends as you hike. Try not to get in your head. And remind yourself that this is better than the 9-to-5 you left behind. At 600 miles, you know your body can walk. Your body can do it...the rest is mental. .<br>.<br>.<br>.<br>.<br>#appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2030605624689373300	|Post_Code: BwuKQ6ahTB0	|Owner_ID: 5449861615	|Likes: 92	|Time_Stamp: 1556287075	|Tags: ['#thegood', '#thebad', '#theugly', '#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: Hey y'all! We figured it was about time for another update. #thegood - miles are coming fast these days and our gear is working really well. We are enjoying our lighter summer packs! Sunshine's plantar fasciitis has been more manageable thanks to compression socks sent by @jo_meyers and stopping every 5 miles or so to massage or soak in a cold stream. It still hurts everyday, but not as bad as it was. Virginia has been beautiful and green. We love seeing the trees wake up and the flowers come out, which is always a positive aspect of all the rain that comes with spring. We are so tired of seeing brown, dead leaves and naked trees... So come on spring! We stayed at Long Neck Lair in Atkins and enjoyed using their kitchen to make a big breakfast. We've been hiking with Papa Bear and really enjoying his company. (Hiker Spotlight soon) #thebad - this heat, man. Days that wouldn't have been tough in cooler temperatures are much harder with the sun sucking your energy dry. There isn't much tree cover so sunburns are bound to happen even with hats and sunscreen. We've been going for long stretches without any water sources too. So we "camel up" at streams and are trying hard to stay hydrated. Also, everyone who told us "Virginia is flat" can kiss our butts. #theugly - Virginia Blues...ugh! We will make a separate post on this one!<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>#appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2030127844834992376	|Post_Code: BwsdoTQBOD4	|Owner_ID: 4868901087	|Likes: 18	|Time_Stamp: 1556230119	|Tags: ['#hikertrash', '#hikerchick', '#atnobo2019', '#5dayswithoutashower']	|Caption: Ain't no feeling like that fresh clean feeling from a shower!  Even if it is a metal pipe running off the mountain on the side of the freeway...#hikertrash #hikerchick #atnobo2019 #5dayswithoutashower
Post_ID: 2030123943134137075	|Post_Code: Bwscvhghorz	|Owner_ID: 1787498780	|Likes: 10	|Time_Stamp: 1556229654	|Tags: ['#appalachiantrail', '#lazyhiker', '#hikertrash', '#atnobo2019']	|Caption: The slack pack IPA is delicious, especially after a busy day in town. A guy flagged us down and said he'd buy us beer. Cant turn down that kind of offer anywhere. #appalachiantrail #lazyhiker #hikertrash #atnobo2019
Post_ID: 2030111184314629678	|Post_Code: BwsZ127nv4u	|Owner_ID: 9971332098	|Likes: 180	|Time_Stamp: 1556228133	|Tags: ['#atthruhike', '#atnobo2019', '#thetrek', '#hikersofinstagram', '#withguthook', '#optoutside', '#appalachiantrail']	|Caption: (End of day 33 | 344.3 miles | 15.71%) Start with some trail magic (BIG shout-out to the women in Hot Springs, NC handing out Easter bags to thru hikers on Easter), end with a little magic you make for yourself. AKA Wizard doing the ole walk through the drive thru at Pal's in Erwin, TN to get a milkshake 😂. As the pictures show, these past few days have been the most awe-inspiring, take your breath away days we've had on the trail so far. We hope you enjoy them as much as we did. 🧙‍♂️&🏴‍☠️ #atthruhike #atnobo2019 #thetrek #hikersofinstagram #withguthook #optoutside #appalachiantrail
Post_ID: 2030067593498707687	|Post_Code: BwsP7h0hcbn	|Owner_ID: 4868901087	|Likes: 34	|Time_Stamp: 1556222937	|Tags: ['#atnobo2019']	|Caption: This happened the other day! #atnobo2019
Post_ID: 2029928133059497915	|Post_Code: BwrwOHKlU-7	|Owner_ID: 5449861615	|Likes: 110	|Time_Stamp: 1556206312	|Tags: ['#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: Hiker hunger, Virginia Blues, and 600 miles. It all hit us at once. The honeymoon phase is over, kids!<br>.<br>.<br>.<br>.<br>.<br>#appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2029895614226272279	|Post_Code: Bwro05pFJAX	|Owner_ID: 5449861615	|Likes: 61	|Time_Stamp: 1556202435	|Tags: ['#plantfacts', '#notahorticulturalist', '#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: Hi my name is @willhembree and I'm here again to teach you about plants. Here we have:<br>1. A passed-away leaf<br>2. Mountain Lauren<br>3. Porcupine<br>4. Pink Daisy<br>Thanks for joining us today on #plantfacts ! (But in all seriousness, if you want to see beautiful pictures of the flora growing along the Appalachian trail, give this guy a follow.)<br>.<br>.<br>.<br>.<br>.<br>#notahorticulturalist #appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2029821326685338285	|Post_Code: BwrX73-l3qt	|Owner_ID: 5449861615	|Likes: 86	|Time_Stamp: 1556193810	|Tags: ['#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed']	|Caption: The recent heat had all of us hikers feeling drained at the end of each day. Yesterday, being able to pass right by a General Store that sold burgers, cold drinks, and milk shakes was exactly what the doctor ordered. We are eager for a good day of rest sometime soon. Until then, maybe this forecasted rain will actually feel refreshing?<br>.<br>.<br>.<br>.<br>.<br>.<br>#appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed
Post_ID: 2029492008816565998	|Post_Code: BwqNDq0AV7u	|Owner_ID: 191290861	|Likes: 47	|Time_Stamp: 1556154322	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio']	|Caption: Day-30 Had a beautiful spot last night, next to a stream. Dozing off the sound of water is pretty awesome, it knocks me out instantly. Woke up and did the normal camp tear down routine. Was about all packed up and seven shows up with a McDonalds breakfast. Ok he didn’t show up with McDonalds but it’d be cool if he did. 🤣 he pulled in almost 23 miles the day before to catch up to us, he killed it. Today was a total grind fest. We went up hill, ALL. DAMN. DAY. 😬 it was pretty warm today also, so the sweat was just pouring off me. We took allot of breaks and made sure we had plenty of water at all times. I think in total we climbed about 5000ft today. We finally made it to Max Patch (255.1) which is a mountain that was cleared for cattle, but is now maintained as a bald. We got in about 5:30 hung up our clothes to dry and proceeded to stuff our faces. With the all day grind none of us ate much. After dinner we trekked back up to Max Patch to watch the sunset (pictured). Were planning on a 14 mile day tomorrow to get us within 4 miles on Hot Springs, NC. We’ll see how that goes, have allot more climbs between here and town. Thanks for all the love and support. 🏕🚶‍♂️⛰ Hike on...<br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio
